Minutes, Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID
0.924,6.553,18.458,100,0.198,48,128,0
0.945,8.474,18.053,127,0.204,60,128,0
0.966,8.926,18.164,134,0.211,61,129,0
0.987,11.524,18.367,175,0.217,70,129,0
1.008,9.152,18.691,142,0.223,72,129,0
1.029,2.034,18.93,32,0.232,77,129,0
1.05,1.017,17.52,15,0.238,116,129,0
1.071,13.445,16.998,189,0.242,83,130,0
1.092,9.943,17.624,145,0.249,63,131,0
1.113,11.298,17.815,167,0.255,70,132,0
1.134,12.089,18.053,181,0.261,69,132,0
1.155,11.75,18.809,183,0.268,71,133,0
1.176,8.474,18.978,133,0.276,75,134,0
1.197,5.31,18.738,82,0.282,77,135,0
1.218,9.604,18.276,145,0.289,82,135,0
1.239,7.683,18.644,119,0.295,72,135,0
1.26,3.954,18.597,61,0.301,71,135,0
1.281,3.164,18.412,48,0.308,72,135,0
1.302,0,18.01,0,0.314,0,135,0
1.323,0,17.115,0,0.32,0,134,0
1.344,11.298,16.111,151,0.327,75,134,0
1.365,11.298,16.111,151,0.333,75,133,0
1.386,0,17.836,0,0.339,0,133,0
1.407,0,15.28,0,0.344,0,132,0
1.428,0,13.904,0,0.348,0,131,0
1.449,0,10.602,0,0.35,0,130,0
1.47,0.904,0,-1,0.35,0,128,0
1.491,28.585,6.023,-1,0.352,0,128,0
1.512,15.253,4.271,54,0.354,84,128,0
1.533,5.988,5.953,30,0.356,40,127,0
1.554,2.486,5.953,12,0.356,37,125,0
1.575,1.243,5.097,5,0.358,37,124,0
1.596,0.904,5.097,4,0.36,0,122,0
1.617,19.207,5.097,81,0.36,72,119,0
1.638,29.715,4.692,115,0.365,61,116,0
1.659,41.917,11.625,403,0.369,42,116,0
1.68,31.071,14.307,368,0.373,42,117,0
1.701,24.292,17.175,345,0.379,58,119,0
1.722,7.231,19.684,118,0.386,84,119,0
1.743,8.587,18.809,134,0.392,124,121,0
1.764,15.366,19.684,250,0.401,68,122,0
1.785,10.395,20.529,177,0.407,68,126,0
1.806,9.83,20.586,168,0.413,70,127,0
1.827,10.96,20.817,189,0.422,70,128,0
1.848,9.039,21.204,159,0.428,72,128,0
1.869,8.022,21.296,141,0.436,73,128,0
1.89,8.926,21.296,157,0.445,74,129,0
1.911,9.152,21.45,163,0.451,73,128,0
1.932,8.587,21.388,152,0.46,72,128,0
1.953,9.039,21.114,158,0.466,76,129,0
1.974,10.508,21.024,183,0.474,76,129,0
1.995,8.7,21.144,152,0.481,71,130,0
2.016,7.57,21.265,133,0.489,82,131,0
2.037,5.875,21.144,103,0.495,72,132,0
2.058,5.31,21.114,93,0.504,73,132,0
2.079,8.022,21.235,141,0.51,77,133,0
2.1,2.147,21.235,38,0.519,71,132,0
2.121,6.327,20.701,108,0.525,65,132,0
2.142,5.084,20.759,87,0.533,65,131,0
2.163,5.649,20.672,97,0.54,71,131,0
2.184,7.57,20.847,131,0.548,71,131,0
2.205,9.717,21.45,173,0.554,73,130,0
2.226,6.101,21.926,111,0.563,85,131,0
2.247,4.519,21.543,81,0.569,124,131,0
2.268,5.762,21.114,101,0.578,73,131,0
2.289,4.067,21.174,71,0.584,82,131,0
2.31,6.666,21.235,117,0.592,81,131,0
2.331,3.954,21.512,70,0.599,82,131,0
2.352,4.18,21.512,74,0.607,89,131,0
2.373,3.051,21.357,54,0.616,77,130,0
2.394,3.503,21.235,62,0.622,96,130,0
2.415,0.113,20.994,2,0.63,0,129,0
2.436,0,20.557,0,0.637,0,128,0
2.457,0,19.426,0,0.643,0,125,0
2.478,0,15.92,0,0.649,0,124,0
2.499,0,11.289,0,0.653,0,123,0
2.52,30.958,10.733,275,0.658,75,121,0
2.541,27.568,15.359,351,0.662,57,121,0
2.562,25.422,19.606,413,0.67,57,122,0
2.583,20.224,22.594,378,0.679,72,123,0
2.604,1.13,23.906,22,0.685,156,124,0
2.625,7.909,23.087,151,0.694,136,125,0
2.646,4.971,23.564,97,0.702,105,126,0
2.667,6.553,23.715,129,0.71,131,129,0
2.688,5.423,24.022,108,0.719,82,130,0
2.709,4.971,24.022,99,0.727,88,131,0
2.73,3.164,24.061,63,0.736,111,132,0
2.751,3.954,23.945,78,0.744,89,131,0
2.772,3.841,24.061,77,0.753,109,131,0
2.793,3.954,24.14,79,0.761,113,130,0
2.814,2.599,23.906,51,0.769,95,130,0
2.835,3.39,23.527,66,0.778,108,130,0
2.856,5.423,23.159,104,0.786,79,130,0
2.877,4.519,23.159,87,0.795,83,130,0
2.898,4.293,23.268,83,0.803,114,129,0
2.919,3.164,23.49,62,0.809,111,129,0
2.94,3.39,23.753,67,0.818,143,129,0
2.961,3.051,24.022,61,0.826,126,128,0
2.982,2.938,24.378,59,0.835,118,128,0
3.003,3.728,24.703,76,0.845,163,128,0
3.024,2.034,25.207,42,0.854,109,128,0
3.045,2.034,25.732,43,0.862,146,128,0
3.066,2.26,26.003,49,0.871,93,127,0
3.087,2.034,26.42,44,0.881,95,125,0
3.108,2.147,26.9,48,0.89,99,124,0
3.129,1.921,27.296,43,0.9,122,124,0
3.15,0.791,27.296,18,0.909,0,123,0
3.171,0,26.949,0,0.919,0,123,0
3.192,0,25.912,0,0.928,0,121,0
3.213,0,23.791,0,0.936,0,118,0
3.234,0,20.138,0,0.942,0,117,0
3.255,0.113,15.249,1,0.949,0,116,0
3.276,0,9.803,0,0.951,0,113,0
3.297,28.585,9.269,219,0.955,49,112,0
3.318,33.895,16.27,457,0.961,34,112,0
3.339,29.037,20.817,500,0.968,44,113,0
3.36,19.998,24.298,402,0.976,64,116,0
3.381,0.452,26.515,10,0.987,0,118,0
3.402,5.536,26.327,121,0.995,143,120,0
3.423,5.762,27.146,130,1.006,79,124,0
3.444,5.536,27.913,128,1.014,85,125,0
3.465,3.277,28.836,78,1.024,68,126,0
3.486,3.728,29.35,91,1.035,163,126,0
3.507,3.164,30.004,79,1.046,113,127,0
3.528,4.632,30.815,118,1.056,96,127,0
3.549,4.745,31.738,125,1.067,87,126,0
3.57,4.632,32.938,126,1.079,60,126,0
3.591,0.791,34.073,22,1.09,0,125,0
3.61199,0,34.712,0,1.102,0,125,0
3.63299,0,35.29,0,1.115,0,125,0
3.65399,3.841,35.888,114,1.128,79,124,0
3.67499,4.632,37.429,144,1.14,87,125,0
3.69599,6.892,38.599,220,1.155,76,125,0
3.71699,5.197,39.737,171,1.168,86,125,0
3.73799,9.152,40.608,308,1.183,94,125,0
3.75899,9.717,41.752,336,1.197,90,125,0
3.77999,10.847,42.962,386,1.212,94,126,0
3.80099,10.96,43.982,399,1.227,94,128,0
3.82199,6.101,44.915,227,1.244,96,130,0
3.84299,0,45.051,0,1.258,0,131,0
3.86399,0,44.377,0,1.275,0,133,0
3.88499,0,43.722,0,1.29,0,135,0
3.90599,0,43.212,0,1.305,0,136,0
3.92699,2.373,42.108,83,1.32,79,137,0
3.94799,6.44,41.287,220,1.334,93,138,0
3.96899,3.503,40.608,118,1.349,89,139,0
3.98999,0.339,39.108,11,1.362,0,139,0
4.01099,5.084,38.005,160,1.377,58,140,0
4.03199,7.57,37.619,236,1.389,59,140,0
4.05299,7.118,37.241,219,1.402,84,141,0
4.07399,9.717,37.055,298,1.414,84,141,0
4.09499,5.649,36.688,172,1.427,81,142,0
4.11599,7.57,36.063,226,1.44,82,142,0
4.13699,6.553,35.544,193,1.452,80,143,0
4.15799,5.197,34.957,150,1.465,82,143,0
4.17899,5.875,34.31,167,1.478,83,145,0
4.19999,6.553,33.84,184,1.488,76,145,0
4.22099,5.31,33.686,148,1.501,80,145,0
4.24199,7.231,32.864,197,1.511,87,146,0
4.26299,7.683,32.647,208,1.524,80,147,0
4.28399,6.327,32.221,169,1.535,80,147,0
4.30499,7.683,32.013,204,1.545,51,147,0
4.32599,5.423,31.807,143,1.558,78,147,0
4.34699,5.536,31.204,143,1.568,77,147,0
4.36799,9.152,30.879,234,1.579,80,147,0
4.38899,11.185,31.204,289,1.589,78,148,0
4.40999,8.587,31.27,222,1.6,64,147,0
4.43099,8.022,31.204,207,1.611,87,147,0
4.45199,7.683,30.687,195,1.621,90,147,0
4.47299,7.231,30.187,181,1.632,90,147,0
4.49399,10.395,29.823,257,1.642,81,148,0
4.51499,6.553,29.644,161,1.653,84,148,0
4.53599,8.361,29.177,202,1.663,83,148,0
4.55699,7.57,28.725,180,1.674,82,148,0
4.57799,7.118,28.125,166,1.684,73,149,0
4.59899,9.152,27.653,210,1.693,76,149,0
4.61999,7.344,27.097,165,1.703,76,149,0
4.64099,7.005,26.42,153,1.712,72,149,0
4.66199,4.858,25.958,104,1.72,69,150,0
4.68299,4.858,25.122,101,1.729,72,150,0
4.70399,2.599,24.258,52,1.737,75,149,0
4.72499,4.858,23.159,93,1.745,143,149,0
4.74599,7.118,22.089,130,1.754,77,148,0
4.76699,6.553,21.265,115,1.76,61,147,0
4.78799,4.858,20.304,82,1.769,60,146,0
4.80899,7.118,19.199,113,1.775,57,146,0
4.82999,3.39,18.231,51,1.781,55,145,0
4.85099,3.39,18.231,51,1.788,55,144,0
4.87199,2.373,15.265,30,1.792,48,144,0
4.89299,10.621,13.561,119,1.796,50,143,0
4.91399,25.648,13.598,289,1.802,50,141,0
4.93499,38.302,17.479,554,1.809,55,141,0
4.95599,0,17.988,0,1.813,0,141,0
4.97699,0,15.972,0,1.819,0,141,0
4.99799,0,14.143,0,1.823,0,141,0
5.01899,0,14.143,0,1.828,0,141,0
5.03999,0,10.595,0,1.832,0,141,0
5.06099,0,9.507,0,1.834,0,140,0
5.08199,0,7.501,0,1.838,0,141,0
5.10299,0,7.501,0,1.838,0,141,0
5.12399,0.113,0,-1,1.838,0,140,0
5.14499,2.712,0,-1,1.838,0,140,0
5.16599,6.553,6.023,-1,1.84,0,140,0
5.18699,6.779,0,-1,1.84,0,140,0
5.20799,6.892,6.023,-1,1.842,0,139,0
5.22899,6.327,0,-1,1.842,0,137,0
5.24999,6.779,0,-1,1.842,0,136,0
5.27099,6.779,0,-1,1.842,0,135,0
5.29199,6.779,0,-1,1.842,0,135,0
5.31299,7.118,0,-1,1.842,0,134,0
5.33399,7.231,0,-1,1.842,0,132,0
5.35499,7.683,0,-1,1.842,0,130,0
5.37599,7.909,0,-1,1.842,0,124,0
5.39699,7.683,0,-1,1.842,0,123,0
5.41799,7.57,0,-1,1.842,0,122,0
5.43899,7.344,0,-1,1.842,0,122,0
5.45999,7.57,0,-1,1.842,0,121,0
5.48099,7.231,0,-1,1.842,0,121,0
5.50199,7.231,0,-1,1.842,0,118,0
5.52299,7.231,0,-1,1.842,0,115,0
5.54399,7.005,0,-1,1.842,0,112,0
5.56499,6.892,0,-1,1.842,0,112,0
5.58599,7.231,0,-1,1.842,0,110,0
5.60699,7.118,0,-1,1.842,0,109,0
5.62799,7.231,0,-1,1.842,0,108,0
5.64899,7.231,0,-1,1.842,0,108,0
5.66999,7.231,0,-1,1.842,0,110,0
5.69099,7.231,0,-1,1.842,0,110,0
5.71199,7.344,0,-1,1.842,0,110,0
5.73299,7.231,0,-1,1.842,0,110,0
5.75399,7.344,0,-1,1.842,0,110,0
5.77499,7.231,0,-1,1.842,0,110,0
5.79599,7.457,0,-1,1.842,0,108,0
5.81699,6.892,0,-1,1.842,0,106,0
5.83799,7.118,0,-1,1.842,0,106,0
5.85899,7.231,0,-1,1.842,0,107,0
5.87999,7.344,0,-1,1.842,0,107,0
5.90099,7.231,0,-1,1.842,0,107,0
5.92199,7.231,0,-1,1.842,0,106,0
5.94299,7.231,0,-1,1.842,0,106,0
5.96398,7.231,0,-1,1.842,0,105,0
5.98498,6.892,0,-1,1.842,0,105,0
6.00598,7.118,0,-1,1.842,0,106,0
6.02698,7.457,0,-1,1.842,0,106,0
6.04798,7.231,0,-1,1.842,0,106,0
6.06898,7.231,0,-1,1.842,0,102,0
6.08998,7.231,0,-1,1.842,0,102,0
6.11098,7.231,0,-1,1.842,0,99,0
6.13198,7.231,0,-1,1.842,0,99,0
6.15298,6.892,0,-1,1.842,0,99,0
6.17398,7.231,0,-1,1.842,0,102,0
6.19498,7.118,0,-1,1.842,0,103,0
6.21598,7.231,0,-1,1.842,0,103,0
6.23698,7.231,0,-1,1.842,0,100,0
6.25798,7.344,0,-1,1.842,0,99,0
6.27898,7.231,0,-1,1.842,0,100,0
6.29998,7.344,0,-1,1.842,0,100,0
6.32098,7.118,0,-1,1.842,0,100,0
6.34198,23.84,0,-1,1.842,0,100,0
6.36298,17.852,6.023,-1,1.844,0,100,0
6.38398,43.838,4.121,150,1.847,0,100,0
6.40498,48.809,11.393,460,1.853,31,100,0
6.42598,36.155,14.224,426,1.857,0,106,0
6.44698,38.302,17.541,556,1.863,40,108,0
6.46798,25.422,21.829,459,1.872,51,112,0
6.48898,33.331,25.467,703,1.88,67,116,0
6.50998,37.059,28.178,865,1.891,80,120,0
6.53098,36.155,31.875,954,1.901,87,123,0
6.55198,17.739,34.152,502,1.914,95,126,0
6.57298,0.904,33.686,25,1.925,0,133,0
6.59398,8.135,32.362,218,1.937,89,135,0
6.61498,7.57,31.875,200,1.948,75,138,0
6.63598,9.604,31.536,251,1.958,72,142,0
6.65698,9.152,31.204,236,1.971,71,144,0
6.67798,9.83,31.204,254,1.982,71,145,0
6.69898,14.236,31.671,373,1.992,89,147,0
6.71998,13.332,32.292,356,2.003,90,149,0
6.74098,13.784,33.085,378,2.015,93,149,0
6.76198,15.818,33.917,444,2.026,95,150,0
6.78298,15.479,34.875,447,2.038,99,151,0
6.80398,11.298,35.544,333,2.051,99,152,0
6.82498,6.666,35.374,195,2.064,78,152,0
6.84598,0.339,34.469,10,2.076,0,153,0
6.86698,0.113,33.308,3,2.087,0,154,0
6.88798,0,32.362,0,2.1,0,155,0
6.90898,3.39,31.402,88,2.11,109,155,0
6.92998,3.051,30.879,78,2.121,67,156,0
6.95098,3.616,30.249,91,2.131,68,156,0
6.97198,3.503,29.644,86,2.142,70,156,0
6.99298,3.954,29.006,95,2.152,90,157,0
7.01398,4.971,28.394,117,2.161,80,156,0
7.03498,5.31,28.286,124,2.171,78,156,0
7.05598,3.164,28.394,74,2.182,85,156,0
7.07698,3.277,28.394,77,2.192,102,156,0
7.09798,3.051,28.34,72,2.201,72,155,0
7.11898,2.599,28.232,61,2.211,65,155,0
7.13998,3.616,28.178,84,2.222,79,155,0
7.16098,2.825,28.125,66,2.23,78,155,0
7.18198,3.051,27.913,71,2.241,68,155,0
7.20298,3.728,28.125,87,2.251,89,155,0
7.22398,2.825,28.34,66,2.26,65,155,0
7.24498,2.486,27.601,57,2.27,53,155,0
7.26598,0.791,27.704,18,2.279,0,154,0
7.28698,0.113,27.499,3,2.289,0,154,0
7.30798,0,27.146,0,2.298,0,154,0
7.32898,0,26.515,0,2.308,0,153,0
7.34998,0,25.688,0,2.317,0,152,0
7.37098,0,25.25,0,2.325,0,151,0
7.39198,0,24.258,0,2.334,0,148,0
7.41298,0,22.594,0,2.342,0,146,0
7.43398,0,19.58,0,2.348,0,144,0
7.45498,0,16.199,0,2.355,0,142,0
7.47598,0.452,11.306,4,2.359,0,142,0
7.49698,0,6.411,0,2.361,0,141,0
7.51798,42.821,6.326,224,2.363,102,140,0
7.53898,30.393,13.024,328,2.367,37,139,0
7.55998,35.025,17.115,496,2.374,29,140,0
7.58098,8.926,21.829,161,2.382,51,140,0
7.60198,0.113,22.629,2,2.39,0,140,0
7.62298,0,22.838,0,2.397,0,141,0
7.64398,0,23.159,0,2.405,0,141,0
7.66498,3.39,23.305,65,2.414,183,141,0
7.68598,3.728,23.984,74,2.422,90,140,0
7.70698,3.728,23.984,74,2.431,90,139,0
7.72798,0,24.298,0,2.439,0,138,0
7.74898,0,24.662,0,2.447,0,137,0
7.76998,6.666,25.079,138,2.456,82,135,0
7.79098,7.57,26.658,167,2.466,87,134,0
7.81198,3.503,27.047,78,2.475,72,134,0
7.83298,4.519,27.808,104,2.485,78,135,0
7.85398,5.762,28.725,137,2.496,67,135,0
7.87498,0,29.062,0,2.506,0,136,0
7.89598,0,29.12,0,2.515,0,136,0
7.91698,1.695,29.062,41,2.525,99,135,0
7.93798,0,29.062,0,2.536,0,134,0
7.95898,0,26.562,0,2.544,0,134,0
7.97998,0,21.265,0,2.553,0,134,0
8.00098,0,16.579,0,2.557,0,133,0
8.02198,0,12.119,0,2.561,0,133,0
8.04298,2.373,9.043,18,2.563,65,131,0
8.06398,4.519,6.59,25,2.565,73,130,0
8.08498,37.059,7.797,239,2.57,46,129,0
8.10598,26.551,12.414,273,2.574,34,129,0
8.12698,22.484,16.234,302,2.58,0,129,0
8.14798,16.383,19.375,263,2.587,46,131,0
8.16898,9.604,22.873,182,2.595,76,132,0
8.18998,1.469,24.54,30,2.603,174,133,0
8.21098,4.858,25.958,104,2.614,113,133,0
8.23198,2.712,27.246,61,2.622,89,133,0
8.25298,2.599,28.286,61,2.633,76,133,0
8.27398,2.486,29.177,60,2.643,65,132,0
8.29498,2.825,30.004,70,2.654,67,132,0
8.31598,2.938,30.624,74,2.665,91,132,0
8.33698,2.599,31.336,67,2.675,131,132,0
8.35798,3.051,30.879,78,2.686,122,132,0
8.37897,3.841,30.815,98,2.696,94,131,0
8.39997,5.875,31.138,151,2.707,83,130,0
8.42097,8.474,30.249,212,2.717,81,129,0
8.44197,7.457,30.126,186,2.728,94,128,0
8.46297,7.118,28.893,170,2.738,108,128,0
8.48397,8.587,28.286,201,2.749,80,128,0
8.50497,7.796,27.756,179,2.759,63,129,0
8.52597,5.762,27.448,131,2.768,78,130,0
8.54697,4.293,27.246,97,2.778,68,130,0
8.56797,3.39,27.146,76,2.787,76,130,0
8.58897,0.678,27.601,15,2.797,0,130,0
8.60997,0,28.232,0,2.806,0,129,0
8.63097,0,29.644,0,2.816,0,129,0
8.65197,0,31.944,0,2.829,0,128,0
8.67297,0,33.995,0,2.839,0,127,0
8.69397,0,35.04,0,2.852,0,127,0
8.71497,0,35.715,0,2.865,0,126,0
8.73597,0,35.888,0,2.877,0,126,0
8.75697,0,35.888,0,2.89,0,125,0
8.77797,0,35.459,0,2.903,0,123,0
8.79897,0,34.231,0,2.915,0,122,0
8.81997,0,31.875,0,2.926,0,120,0
8.84097,0,28.893,0,2.936,0,119,0
8.86197,0,24.744,0,2.945,0,119,0
8.88297,0,21.512,0,2.951,0,116,0
8.90397,0,18.786,0,2.958,0,115,0
8.92497,0,15.553,0,2.964,0,115,0
8.94597,0,12.099,0,2.968,0,115,0
8.96697,0.678,9.299,5,2.97,0,115,0
8.98797,0,7.16,0,2.972,0,113,0
9.00897,0,6.05,0,2.974,0,111,0
9.02997,0,5.258,0,2.976,0,111,0
9.05097,0,5.258,0,2.976,0,112,0
9.07197,3.616,0,-1,2.976,0,113,0
9.09297,4.406,0,-1,2.976,0,115,0
9.11397,4.745,0,-1,2.976,0,116,0
9.13497,4.632,0,-1,2.976,0,117,0
9.15597,5.084,0,-1,2.976,0,117,0
9.17697,4.858,0,-1,2.976,0,117,0
9.19797,4.745,0,-1,2.976,0,117,0
9.21897,4.745,0,-1,2.976,0,117,0
9.23997,4.632,0,-1,2.976,0,117,0
9.26097,4.858,0,-1,2.976,0,111,0
9.28197,4.745,0,-1,2.976,0,110,0
9.30297,4.858,0,-1,2.976,0,108,0
9.32397,4.858,0,-1,2.976,0,107,0
9.34497,4.971,0,-1,2.976,0,104,0
9.36597,4.858,0,-1,2.976,0,104,0
9.38697,4.971,0,-1,2.976,0,105,0
9.40797,4.858,0,-1,2.976,0,104,0
9.42897,4.858,0,-1,2.976,0,103,0
9.44997,4.971,0,-1,2.976,0,101,0
9.47097,5.762,0,-1,2.976,0,100,0
9.49197,5.988,0,-1,2.976,0,101,0
9.51297,5.197,0,-1,2.976,0,100,0
9.53397,4.858,0,-1,2.976,0,101,0
9.55497,4.971,0,-1,2.976,0,101,0
9.57597,4.971,0,-1,2.976,0,100,0
9.59697,4.971,0,-1,2.976,0,99,0
9.61797,4.858,0,-1,2.976,0,98,0
9.63897,4.858,0,-1,2.976,0,96,0
9.65997,4.971,0,-1,2.976,0,97,0
9.68097,4.971,0,-1,2.976,0,97,0
9.70197,5.084,0,-1,2.976,0,99,0
9.72297,5.084,0,-1,2.976,0,100,0
9.74397,5.084,0,-1,2.976,0,101,0
9.76497,4.18,0,-1,2.976,0,102,0
9.78597,4.858,0,-1,2.976,0,101,0
9.80697,4.971,0,-1,2.976,0,100,0
9.82797,5.197,0,-1,2.976,0,99,0
9.84897,5.31,0,-1,2.976,0,98,0
9.86997,5.31,0,-1,2.976,0,99,0
9.89097,5.31,0,-1,2.976,0,99,0
9.91197,5.31,0,-1,2.976,0,100,0
9.93297,5.084,0,-1,2.976,0,102,0
9.95397,4.067,0,-1,2.976,0,102,0
9.97497,4.067,0,-1,2.976,0,103,0
9.99597,4.406,0,-1,2.976,0,102,0
10.01697,4.406,0,-1,2.976,0,102,0
10.03797,5.536,0,-1,2.976,0,103,0
10.05897,19.094,6.023,-1,2.979,0,104,0
10.07997,7.118,0,-1,2.979,0,106,0
10.10097,6.214,0,-1,2.979,0,107,0
10.12197,5.649,0,-1,2.979,0,106,0
10.14297,6.553,0,-1,2.979,0,106,0
10.16397,5.762,0,-1,2.979,0,106,0
10.18497,5.31,0,-1,2.979,0,106,0
10.20597,5.536,0,-1,2.979,0,107,0
10.22697,5.197,0,-1,2.979,0,107,0
10.24797,4.971,0,-1,2.979,0,107,0
10.26897,5.31,0,-1,2.979,0,107,0
10.28997,5.536,0,-1,2.979,0,101,0
10.31097,5.31,0,-1,2.979,0,99,0
10.33197,5.423,0,-1,2.979,0,99,0
10.35297,5.084,0,-1,2.979,0,99,0
10.37397,5.762,0,-1,2.979,0,99,0
10.39497,5.762,0,-1,2.979,0,99,0
10.41597,5.423,0,-1,2.979,0,97,0
10.43697,5.875,0,-1,2.979,0,94,0
10.45797,6.666,0,-1,2.979,0,94,0
10.47897,25.309,6.023,-1,2.981,0,97,0
10.49997,25.761,4.379,93,2.983,81,98,0
10.52097,28.472,10.229,241,2.987,67,101,0
10.54197,34.686,13.852,398,2.991,59,108,0
10.56297,21.128,16.414,287,2.998,54,111,0
10.58397,15.479,19.868,255,3.006,50,114,0
10.60497,28.698,22.322,530,3.014,62,119,0
10.62597,26.212,25.037,543,3.023,68,122,0
10.64697,18.304,27.448,416,3.031,70,124,0
10.66796,1.808,28.34,42,3.042,88,125,0
10.68896,10.734,27.966,249,3.052,90,130,0
10.70996,9.717,28.449,229,3.061,78,132,0
10.73096,9.265,28.893,222,3.071,64,135,0
10.75196,9.265,28.893,222,3.082,64,138,0
10.77296,8.361,30.065,208,3.092,85,140,0
10.79396,9.83,30.373,247,3.103,87,141,0
10.81496,8.926,30.435,225,3.114,69,142,0
10.83596,10.734,30.561,272,3.124,85,143,0
10.85696,10.734,30.561,272,3.135,85,143,0
10.87796,7.683,30.751,196,3.147,85,144,0
10.89896,9.943,30.561,252,3.158,68,144,0
10.91996,9.83,30.561,249,3.168,70,145,0
10.94096,4.971,30.311,125,3.179,82,145,0
10.96196,7.118,30.004,177,3.189,87,146,0
10.98296,6.666,30.126,166,3.2,100,146,0
11.00396,10.508,30.373,264,3.21,64,147,0
11.02496,12.767,31.008,328,3.221,70,147,0
11.04596,13.445,31.875,355,3.232,72,148,0
11.06696,13.445,31.875,355,3.242,72,149,0
11.08796,1.469,32.221,39,3.253,88,149,0
11.10896,1.695,30.943,43,3.263,80,149,0
11.12996,0.339,29.883,8,3.274,0,150,0
11.15096,2.034,29.006,49,3.284,98,150,0
11.17196,2.034,29.006,49,3.295,98,150,0
11.19296,0,28.449,0,3.303,0,151,0
11.21396,0,28.614,0,3.314,0,151,0
11.23496,0,28.559,0,3.324,0,151,0
11.25596,0,28.559,0,3.335,0,151,0
11.27696,0,28.614,0,3.343,0,150,0
11.29796,0,28.394,0,3.354,0,149,0
11.31896,0,27.097,0,3.362,0,149,0
11.33996,0,25.467,0,3.373,0,148,0
11.36096,0,23.639,0,3.381,0,147,0
11.38196,0,23.639,0,3.39,0,146,0
11.40296,0,20.994,0,3.398,0,145,0
11.42396,0,19.299,0,3.404,0,143,0
11.44496,23.501,19.632,382,3.411,84,142,0
11.46596,20.676,23.527,403,3.419,59,142,0
11.48696,0.791,25.423,17,3.43,0,142,0
11.50796,1.921,25.822,41,3.438,166,141,0
11.52896,8.474,26.515,186,3.447,102,141,0
11.54996,3.051,27.397,69,3.457,72,141,0
11.57096,2.599,27.861,60,3.466,93,141,0
11.59196,2.486,28.449,59,3.476,133,140,0
11.61296,2.034,29.234,49,3.487,116,139,0
11.63396,0.452,30.065,11,3.497,0,139,0
11.65496,0,30.126,0,3.508,0,137,0
11.67596,0,30.187,0,3.518,0,137,0
11.69696,0.452,31.008,12,3.529,0,135,0
11.71796,6.101,30.687,155,3.539,102,133,0
11.73896,6.44,30.879,165,3.55,56,130,0
11.75996,4.971,31.008,128,3.563,90,130,0
11.78096,5.197,31.138,134,3.573,116,130,0
11.80196,5.875,30.498,148,3.584,91,131,0
11.82296,7.231,29.823,179,3.594,74,131,0
11.84396,7.796,29.467,190,3.605,84,131,0
11.86496,7.57,29.12,183,3.613,82,131,0
11.88596,8.474,29.006,204,3.624,82,132,0
11.90696,7.344,28.949,176,3.634,82,132,0
11.92796,8.135,29.062,196,3.645,81,133,0
11.94896,6.892,29.12,166,3.655,82,133,0
11.96996,6.779,29.006,163,3.666,83,133,0
11.99096,5.423,28.836,129,3.674,105,135,0
12.01196,7.231,28.78,172,3.685,93,135,0
12.03296,7.683,28.669,182,3.695,94,136,0
12.05396,7.683,28.614,182,3.706,84,137,0
12.07496,10.395,28.669,247,3.714,82,137,0
12.09596,9.943,28.836,237,3.725,81,138,0
12.11696,11.863,28.836,283,3.735,81,138,0
